MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
13066412,2013,Jul,17,Fire,ELEC - Electrical Fire,B2,AFD,00-3404,3F,Code 3,-,"(30480738, 97789042)"
13049872,2013,May,30,Fire,AUTO - Auto Fire,B5,AFD,00-1504,2F,Code 3,-,"(30272419, 97704829)"
13049884,2013,May,30,Fire,ELEC - Electrical Fire,B3,AFD,00-1802,3F,Code 3,-,"(30296745, 97679484)"
13049887,2013,May,30,Fire,TRASH - Trash Fire,B5,AFD,00-0502,3F,Code 3,-,"(30281110, 97693457)"
13049900,2013,May,30,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,-,"(30269905, 97742114)"
13049901,2013,May,30,Fire,ELEC - Electrical Fire,B3,AFD,00-1406,3F,Code 3,-,"(30308148, 97713287)"
13066681,2013,Jul,18,Fire,GRASS - Small Grass Fire,B1,AFD,00-1605,3F,Code 3,-,"(30332494, 97726404)"
13066743,2013,Jul,18,Fire,ELEC - Electrical Fire,B4,AFD,00-3209,3F,Left Blank,-,"(30271644, 97821074)"
13066757,2013,Jul,18,Fire,TRASH - Trash Fire,B4,AFD,00-2705,3F,Code 1,-,"(30222017, 97862095)"
13066760,2013,Jul,18,Fire,TRASH - Trash Fire,B5,AFD,00-0601,3F,Code 3,-,"(30238638, 97741112)"
13066761,2013,Jul,18,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0803,4F,Code 1,-,"(30356241, 97707725)"
13066797,2013,Jul,19,Fire,BRSHL - Brush Alarm / Light,B5,AFD,00-0504,2F,Code 3,-,"(30288692, 97671566)"
13066932,2013,Jul,19,Fire,GRASS - Small Grass Fire,B4,AFD,00-2703,3F,Code 3,-,"(30236611, 97825525)"
13066953,2013,Jul,19,Fire,AUTO - Auto Fire,B4,AFD,00-3602,2F,Code 3,-,"(30136851, 97796790)"
13066977,2013,Jul,19,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30266965, 97757094)"
13049942,2013,May,30,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 3,-,"(30274026, 97690159)"
13049946,2013,May,30,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 3,-,"(30243476, 97719824)"
13050035,2013,May,31,Fire,ELEC - Electrical Fire,B5,AFD,00-3505,3F,Code 3,-,"(30187837, 97663558)"
13050116,2013,May,31,Fire,BOX -Structure Fire,B4,AFD,00-2705,1F,Code 3,-,"(30206497, 97864946)"
13050082,2013,May,31,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 3,-,"(30232501, 97732492)"
13050128,2013,May,31,Fire,GRASS - Small Grass Fire,B5,AFD,00-0502,3F,Other,-,"(30278566, 97689581)"
13050153,2013,May,31,Fire,AUTO - Auto Fire,B3,AFD,00-1802,2F,Code 3,-,"(30306468, 97680057)"
13050194,2013,May,31,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,-,"(30364282, 97714510)"
13050100,2013,May,31,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134681, 97637637)"
13050269,2013,Jun,1,Fire,DUMP - Dumpster Fire,B1,AFD,00-0101,3F,Code 3,-,"(30259047, 97738690)"
13050292,2013,Jun,1,Fire,AUTO - Auto Fire,B3,AFD,00-4107,2F,Code 3,-,"(30336622, 97599780)"
13067098,2013,Jul,19,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30175041, 97780981)"
13067113,2013,Jul,20,Fire,ELEC - Electrical Fire,B3,AFD,00-2806,3F,Code 3,-,"(30411270, 97721202)"
13067145,2013,Jul,20,Fire,ELEC - Electrical Fire,B5,AFD,00-2403,3F,Code 3,-,"(30192685, 97765136)"
13067180,2013,Jul,20,Fire,BOXL- Structure Fire,B1,AFD,00-1601,1F,Code 3,-,"(30350781, 97724026)"
13067213,2013,Jul,20,Fire,ELEC - Electrical Fire,B5,AFD,00-0504,3F,Code 3,-,"(30307666, 97669528)"
13067245,2013,Jul,20,Fire,AUTO - Auto Fire,B3,AFD,00-2301,2F,Code 3,-,"(30375077, 97677241)"
13050358,2013,Jun,1,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Code 3,-,"(30190999, 97755767)"
13050477,2013,Jun,1,Fire,BBQ - Unsafe Cooking,B5,AFD,00-3502,4F,Code 1,-,"(30222316, 97742147)"
13050534,2013,Jun,2,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2903,4F,Code 1,-,"(30177351, 97827217)"
13050551,2013,Jun,2,Fire,AUTO - Auto Fire,B3,AFD,00-2804,2F,Code 3,-,"(30407375, 97714280)"
13050585,2013,Jun,2,Fire,ELEC - Electrical Fire,B2,AFD,00-4401,3F,Code 3,-,"(30431987, 97776349)"
13067325,2013,Jul,20,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Code 3,-,"(30187940, 97743663)"
13067369,2013,Jul,20,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1803,4F,Code 1,-,"(30318502, 97702209)"
13067390,2013,Jul,20,Fire,AUTO - Auto Fire,B2,AFD,00-3103,2F,Code 3,-,"(30360606, 97790606)"
13067536,2013,Jul,21,Fire,TRASH - Trash Fire,B3,AFD,00-4003,3F,Code 3,-,"(30381602, 97651843)"
13067713,2013,Jul,21,Fire,TRASH - Trash Fire,B3,AFD,00-2304,3F,Code 3,-,"(30353672, 97690527)"
13067749,2013,Jul,21,Fire,AUTO - Auto Fire,B3,AFD,00-2304,2F,Code 3,-,"(30349093, 97693694)"
13067794,2013,Jul,22,Fire,ELEC - Electrical Fire,B3,AFD,00-2803,3F,Code 1,-,"(30414865, 97698172)"
13067836,2013,Jul,22,Fire,BRSHL - Brush Alarm / Light,B3,AFD,00-4102,2F,Code 3,-,"(30339901, 97591506)"
13067863,2013,Jul,22,Fire,TRASH - Trash Fire,B4,AFD,00-2703,3F,Code 3,-,"(30243522, 97840684)"
13067948,2013,Jul,22,Fire,GRASS - Small Grass Fire,B5,AFD,00-1504,3F,Code 3,-,"(30276862, 97700329)"
13050813,2013,Jun,2,Fire,BBQ - Unsafe Cooking,B5,AFD,00-2202,4F,Code 1,-,"(30232667, 97737741)"
13050822,2013,Jun,2,Fire,BBQ - Unsafe Cooking,B1,AFD,00-1001,4F,Code 1,-,"(30287170, 97766301)"
13050842,2013,Jun,2,Fire,DUMP - Dumpster Fire,B3,AFD,00-2304,3F,Code 3,-,"(30353672, 97690527)"
13050862,2013,Jun,3,Fire,TRASH - Trash Fire,B4,AFD,00-4301,3F,Code 3,-,"(30200995, 97866869)"
13050889,2013,Jun,3,Fire,AUTO - Auto Fire,B3,AFD,00-0801,2F,Code 3,-,"(30369805, 97716986)"
13068052,2013,Jul,22,Fire,GRASS - Small Grass Fire,B4,AFD,00-3209,3F,Code 3,-,"(30275441, 97825594)"
13051062,2013,Jun,3,Fire,BOXL- Structure Fire,B4,AFD,00-1102,1F,Code 3,-,"(30242539, 97777819)"
13068137,2013,Jul,23,Fire,ELEC - Electrical Fire,B2,AFD,00-3103,3F,Code 3,-,"(30359570, 97781101)"
13068159,2013,Jul,23,Fire,AUTO - Auto Fire,B5,AFD,00-2404,2F,Code 3,-,"(30168635, 97739402)"
13051234,2013,Jun,3,Fire,AUTO - Auto Fire,B3,AFD,00-1804,2F,Code 3,-,"(30333594, 97693194)"
13068270,2013,Jul,23,Fire,ELEC - Electrical Fire,B3,AFD,00-1401,3F,Code 3,-,"(30306196, 97708206)"
13068288,2013,Jul,23,Fire,AUTO - Auto Fire,B1,AFD,00-0102,2F,Code 3,-,"(30264320, 97744197)"
13068350,2013,Jul,23,Fire,GRASS - Small Grass Fire,B3,AFD,00-2305,3F,Code 3,-,"(30341236, 97698940)"
13068351,2013,Jul,23,Fire,GRASS - Small Grass Fire,B1,AFD,00-1602,3F,Other,-,"(30336023, 97702255)"
13050933,2013,May,31,Fire,ELEC - Electrical Fire,B3,AFD,00-2306,3F,Code 3,-,"(0, 0)"
13051391,2013,Jun,4,Fire,ELEC - Electrical Fire,B3,AFD,00-3001,3F,Code 3,-,"(30388360, 97712833)"
13068445,2013,Jul,24,Fire,AUTO - Auto Fire,B3,AFD,00-2801,2F,Code 3,-,"(30401337, 97674540)"
13068446,2013,Jul,24,Fire,AUTO - Auto Fire,B3,AFD,00-2801,2F,Code 3,-,"(30412775, 97674047)"
13068474,2013,Jul,24,Fire,AUTO - Auto Fire,B4,AFD,00-3610,2F,Code 3,-,"(30167070, 97786925)"
13068475,2013,Jul,24,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30167070, 97786925)"
13051111,2013,May,31,Fire,TRASH - Trash Fire,B3,AFD,00-2801,3F,Code 3,-,"(0, 0)"
13068516,2013,Jul,24,Fire,AUTO - Auto Fire,B1,AFD,00-0303,2F,Code 3,-,"(30282316, 97727938)"
13068518,2013,Jul,24,Fire,AUTO - Auto Fire,B1,AFD,00-0303,2F,Code 3,-,"(30289299, 97723456)"
13051426,2013,Jun,4,Fire,ELEC - Electrical Fire,B3,AFD,00-1403,3F,Code 3,-,"(30282861, 97716745)"
13068672,2013,Jul,24,Fire,TRASH - Trash Fire,B3,AFD,00-1403,3F,Code 3,-,"(30282572, 97703945)"
13051486,2013,Jun,4,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 3,-,"(30257236, 97774729)"
13051511,2013,Jun,4,Fire,ELEC - Electrical Fire,B3,AFD,00-0807,3F,Code 3,-,"(30389955, 97739333)"
13051602,2013,Jun,4,Fire,BBQ - Unsafe Cooking,B3,AFD,00-4103,4F,Code 1,-,"(30329623, 97642462)"
13068956,2013,Jul,25,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30137540, 97638153)"
13069015,2013,Jul,25,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,-,"(30216115, 97781608)"
13051648,2013,Jun,5,Fire,TRASH - Trash Fire,B3,AFD,00-0806,3F,Code 3,-,"(30376701, 97729742)"
13069097,2013,Jul,26,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,-,"(30290874, 97747541)"
13069177,2013,Jul,26,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,-,"(30321050, 97687617)"
13069378,2013,Jul,26,Fire,AUTO - Auto Fire,B5,AFD,00-2402,2F,Code 3,-,"(30205521, 97758147)"
13069379,2013,Jul,26,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,-,"(30217392, 97750981)"
13069406,2013,Jul,26,Fire,ELEC - Electrical Fire,B2,AFD,00-4505,3F,Code 3,-,"(30496628, 97763837)"
13069471,2013,Jul,27,Fire,BOX -Structure Fire,B5,AFD,00-4201,1F,Code 3,-,"(30222743, 97665310)"
13069480,2013,Jul,27,Fire,TRASH - Trash Fire,B1,AFD,00-0402,3F,Code 3,-,"(30288096, 97762183)"
13069498,2013,Jul,27,Fire,ELEC - Electrical Fire,B4,AFD,00-2002,3F,Code 3,-,"(30187797, 97818361)"
13069510,2013,Jul,27,Fire,AUTO - Auto Fire,B2,AFD,00-2501,2F,Code 3,-,"(30415676, 97743441)"
13069541,2013,Jul,27,Fire,ELEC - Electrical Fire,B1,AFD,00-1602,3F,Code 3,-,"(30336795, 97703390)"
13069566,2013,Jul,27,Fire,ELEC - Electrical Fire,B3,AFD,00-2610,3F,Code 3,-,"(30327846, 97659346)"
13069718,2013,Jul,27,Fire,BBQ - Unsafe Cooking,B3,AFD,00-4001,4F,Code 3,-,"(30390033, 97646857)"
13051751,2013,Jun,5,Fire,AUTO - Auto Fire,B5,AFD,00-3501,2F,Code 3,-,"(30215363, 97736622)"
13069777,2013,Jul,27,Fire,DUMP - Dumpster Fire,B2,AFD,00-2101,3F,Code 3,-,"(30358231, 97752414)"
13069785,2013,Jul,27,Fire,ELEC - Electrical Fire,B5,AFD,00-0505,3F,Code 3,-,"(30286399, 97662172)"
13069793,2013,Jul,27,Fire,BBQ - Unsafe Cooking,B5,AFD,00-3503,4F,Code 3,-,"(30225513, 97726941)"
13051769,2013,Jun,5,Fire,TRASH - Trash Fire,B3,AFD,00-1406,3F,Code 3,-,"(30311091, 97715420)"
13069844,2013,Jul,27,Fire,AUTO - Auto Fire,B5,AFD,00-0501,2F,Code 3,-,"(30285862, 97682628)"
13069853,2013,Jul,28,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1804,4F,Code 1,-,"(30325781, 97695006)"
13051981,2013,Jun,6,Fire,ELEC - Electrical Fire,B4,AFD,00-1705,3F,Code 3,-,"(30234392, 97790087)"
13069996,2013,Jul,28,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,-,"(30308513, 97679509)"
13070090,2013,Jul,28,Fire,BBQ - Unsafe Cooking,B2,AFD,00-4403,4F,Code 1,-,"(30438233, 97768929)"
13070107,2013,Jul,28,Fire,ELEC - Electrical Fire,B1,AFD,00-1002,3F,Code 3,-,"(30293626, 97760442)"
13070179,2013,Jul,29,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,-,"(30293488, 97745171)"
13052048,2013,Jun,6,Fire,AUTO - Auto Fire,B5,AFD,00-3504,2F,Code 3,-,"(30188861, 97686072)"
13052052,2013,Jun,6,Fire,ELEC - Electrical Fire,B1,AFD,00-0102,3F,Code 3,-,"(30270174, 97739337)"
13052148,2013,Jun,6,Fire,ELEC - Electrical Fire,B5,AFD,00-1503,3F,Code 3,-,"(30258397, 97693381)"
13052221,2013,Jun,6,Fire,AUTO - Auto Fire,B5,AFD,00-3502,2F,Code 3,-,"(30229953, 97738471)"
13052224,2013,Jun,6,Fire,AUTO - Auto Fire,B5,AFD,00-3502,2F,Code 3,-,"(30229953, 97738471)"
13052288,2013,Jun,6,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 3,-,"(30354069, 97708331)"
13070355,2013,Jul,29,Fire,AUTO - Auto Fire,B1,AFD,00-0102,2F,Code 3,-,"(30267642, 97741299)"
13070376,2013,Jul,29,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,-,"(30234074, 97728207)"
13052434,2013,Jun,7,Fire,TRASH - Trash Fire,B3,AFD,00-4101,3F,Code 3,-,"(30356950, 97608761)"
13070423,2013,Jul,29,Fire,GRASS - Small Grass Fire,B3,AFD,00-1804,3F,Code 3,-,"(30325951, 97705541)"
13070461,2013,Jul,29,Fire,AUTO - Auto Fire,B3,AFD,00-1802,2F,Code 3,-,"(30310030, 97682556)"
13070479,2013,Jul,29,Fire,ELEC - Electrical Fire,B3,AFD,00-0805,3F,Left Blank,-,"(30365345, 97730124)"
13070559,2013,Jul,30,Fire,TRASH - Trash Fire,B4,AFD,00-2002,3F,Code 3,-,"(30196846, 97810464)"
13070601,2013,Jul,30,Fire,AUTO - Auto Fire,B4,AFD,00-3611,2F,Code 3,-,"(30188756, 97771211)"
13052501,2013,Jun,7,Fire,AUTO - Auto Fire,B3,AFD,00-2302,2F,Code 3,-,"(30344863, 97674129)"
13052542,2013,Jun,7,Fire,TRASH - Trash Fire,B2,AFD,00-3303,3F,Code 1,-,"(30419231, 97763070)"
13052555,2013,Jun,7,Fire,AUTO - Auto Fire,B4,AFD,00-1101,2F,Code 3,-,"(30260873, 97758521)"
13052711,2013,Jun,8,Fire,AUTO - Auto Fire,B5,AFD,00-3501,2F,Code 3,-,"(0, 0)"
13052811,2013,Jun,8,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30284038, 97745062)"
13052817,2013,Jun,8,Fire,GRASS - Small Grass Fire,B3,AFD,00-2801,3F,Code 3,-,"(30411153, 97686054)"
13052828,2013,Jun,8,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,-,"(30279902, 97707315)"
13052862,2013,Jun,8,Fire,DUMP - Dumpster Fire,B2,AFD,00-3802,3F,Code 3,-,"(30457576, 97797107)"
13052896,2013,Jun,8,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134681, 97637637)"
13070679,2013,Jul,30,Fire,AUTO - Auto Fire,B2,AFD,00-3401,2F,Code 3,-,"(30464559, 97795253)"
13070720,2013,Jul,30,Fire,ELEC - Electrical Fire,B4,AFD,00-3602,3F,Code 3,-,"(30136689, 97796073)"
13070771,2013,Jul,30,Fire,GRASS - Small Grass Fire,B1,AFD,00-0101,3F,Code 3,-,"(30265913, 97731718)"
13070789,2013,Jul,30,Fire,AUTO - Auto Fire,B1,AFD,00-1204,2F,Code 3,-,"(30325559, 97732552)"
13070791,2013,Jul,30,Fire,GRASS - Small Grass Fire,B4,AFD,00-3611,3F,Code 3,-,"(30189306, 97770806)"
13070799,2013,Jul,31,Fire,AUTO - Auto Fire,B2,AFD,00-2101,2F,Code 3,-,"(30355054, 97752137)"
13070826,2013,Jul,31,Fire,DUMP - Dumpster Fire,B1,AFD,00-0102,3F,Code 3,-,"(30265527, 97741062)"
13052932,2013,Jun,8,Fire,GRASS - Small Grass Fire,B3,AFD,00-2306,3F,Code 3,-,"(30363140, 97697022)"
13052933,2013,Jun,8,Fire,BBQ - Unsafe Cooking,B4,AFD,00-3602,4F,Code 1,-,"(30147958, 97792733)"
13052935,2013,Jun,8,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,-,"(30292171, 97744278)"
13052980,2013,Jun,8,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2103,4F,Code 3,-,"(30386014, 97765124)"
13070854,2013,Jul,31,Fire,GRASS - Small Grass Fire,B1,AFD,00-1001,3F,Code 3,-,"(30289128, 97761922)"
13070915,2013,Jul,31,Fire,BBQ - Unsafe Cooking,B5,AFD,00-0501,4F,Code 1,-,"(30278372, 97671971)"
13070976,2013,Jul,31,Fire,AUTO - Auto Fire,B3,AFD,00-2304,2F,Code 3,-,"(30338413, 97692509)"
13071010,2013,Jul,31,Fire,AUTO - Auto Fire,B3,AFD,00-3002,2F,Code 3,-,"(30401723, 97705258)"
13071011,2013,Jul,31,Fire,AUTO - Auto Fire,B3,AFD,00-3002,2F,Left Blank,-,"(30394660, 97706750)"
13071112,2013,Jul,31,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2904,4F,Code 1,-,"(30162650, 97829418)"
13071285,2013,Aug,1,Fire,ELEC - Electrical Fire,B4,AFD,00-2703,3F,Code 3,-,"(30240433, 97853275)"
13071357,2013,Aug,1,Fire,GRASS - Small Grass Fire,B1,AFD,00-0101,3F,Code 3,-,"(30269896, 97738264)"
13053163,2013,Jun,9,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Left Blank,-,"(30232663, 97732323)"
13071404,2013,Aug,1,Fire,BBQ - Unsafe Cooking,B4,AFD,00-3607,4F,Code 3,-,"(30187381, 97780732)"
13053165,2013,Jun,9,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0803,4F,Code 1,-,"(30354524, 97704068)"
13053175,2013,Jun,9,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2303,4F,Code 1,-,"(30328919, 97677578)"
13071409,2013,Aug,1,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3303,4F,Code 1,-,"(30403223, 97748122)"
13071466,2013,Aug,1,Fire,AUTO - Auto Fire,B3,AFD,00-2305,2F,Code 3,-,"(30349147, 97696442)"
13071496,2013,Aug,2,Fire,ELEC - Electrical Fire,B5,AFD,00-2403,3F,Code 3,-,"(30175627, 97769159)"
13053216,2013,Jun,9,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30132317, 97641626)"
13053220,2013,Jun,9,Fire,TRASH - Trash Fire,B5,AFD,00-2403,3F,Left Blank,-,"(30181498, 97764033)"
13053252,2013,Jun,9,Fire,TRASH - Trash Fire,B4,AFD,00-2001,3F,Code 3,-,"(30207320, 97809347)"
13053262,2013,Jun,9,Fire,BBQ - Unsafe Cooking,B2,AFD,00-4403,4F,Code 1,-,"(30442682, 97770735)"
13053274,2013,Jun,9,Fire,ELEC - Electrical Fire,B2,AFD,00-4501,3F,Code 1,-,"(30482795, 97763908)"
13053279,2013,Jun,9,Fire,ELEC - Electrical Fire,B3,AFD,00-0805,3F,Code 3,-,"(30370361, 97737688)"
13053358,2013,Jun,10,Fire,ELEC - Electrical Fire,B3,AFD,00-1805,3F,Code 3,-,"(30327593, 97685630)"
13071541,2013,Aug,2,Fire,DUMP - Dumpster Fire,B1,AFD,00-0303,3F,Code 3,-,"(30292697, 97725937)"
13053413,2013,Jun,10,Fire,GRASS - Small Grass Fire,B3,AFD,00-2608,3F,Code 3,-,"(30313168, 97661989)"
13053414,2013,Jun,10,Fire,GRASS - Small Grass Fire,B3,AFD,00-2608,3F,Other,-,"(30302634, 97660994)"
13071570,2013,Aug,2,Fire,GRASS - Small Grass Fire,B3,AFD,00-3004,3F,Code 3,-,"(30399162, 97673044)"
13071628,2013,Aug,2,Fire,AUTO - Auto Fire,B3,AFD,00-1405,2F,Code 3,-,"(30298214, 97719294)"
13071629,2013,Aug,2,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134990, 97637874)"
13053446,2013,Jun,10,Fire,TRASH - Trash Fire,B4,AFD,00-2702,3F,Code 1,-,"(30225942, 97837680)"
13071725,2013,Aug,2,Fire,GRASS - Small Grass Fire,B3,AFD,00-2805,3F,Code 3,-,"(30398324, 97719321)"
13071730,2013,Aug,2,Fire,GRASS - Small Grass Fire,B3,AFD,00-2803,3F,Code 3,-,"(30408406, 97703080)"
13071754,2013,Aug,2,Fire,AUTO - Auto Fire,B4,AFD,00-3201,2F,Code 3,-,"(30260298, 97794561)"
13071849,2013,Aug,3,Fire,DUMP - Dumpster Fire,B3,AFD,00-1802,3F,Code 3,-,"(30298251, 97686981)"
13071859,2013,Aug,3,Fire,AUTO - Auto Fire,B3,AFD,00-0806,2F,Code 3,-,"(30383426, 97724078)"
13071906,2013,Aug,3,Fire,TRASH - Trash Fire,B1,AFD,00-1603,3F,Code 3,-,"(30336341, 97718174)"
13071925,2013,Aug,3,Fire,GRASS - Small Grass Fire,B2,AFD,00-3904,3F,Code 1,-,"(30394537, 97845468)"
13071933,2013,Aug,3,Fire,GRASS - Small Grass Fire,B5,AFD,00-2202,3F,Code 3,-,"(30244824, 97730434)"
13071976,2013,Aug,3,Fire,ELEC - Electrical Fire,B4,AFD,00-2701,3F,Code 3,-,"(30223492, 97842642)"
13071982,2013,Aug,3,Fire,GRASS - Small Grass Fire,B4,AFD,00-2701,3F,Code 3,-,"(30220663, 97836955)"
13072102,2013,Aug,3,Fire,TRASH - Trash Fire,B4,AFD,00-3208,3F,Left Blank,-,"(30273018, 97816218)"
13072213,2013,Aug,4,Fire,TRASH - Trash Fire,B2,AFD,00-4401,3F,Code 3,-,"(30433305, 97772696)"
13072228,2013,Aug,4,Fire,TRASH - Trash Fire,B1,AFD,00-0201,3F,Code 3,-,"(30282663, 97745175)"
13072343,2013,Aug,4,Fire,BBQ - Unsafe Cooking,B3,AFD,00-0801,4F,Code 1,-,"(30375791, 97711007)"
13072363,2013,Aug,4,Fire,BOXL- Structure Fire,B4,AFD,00-2002,1F,Code 3,-,"(30198513, 97827436)"
13053508,2013,Jun,10,Fire,DUMP - Dumpster Fire,B3,AFD,00-0801,3F,Code 3,-,"(30371973, 97715582)"
13053540,2013,Jun,10,Fire,TRASH - Trash Fire,B4,AFD,00-1703,3F,Code 3,-,"(30220167, 97789751)"
13053550,2013,Jun,10,Fire,GRASS - Small Grass Fire,B2,AFD,00-2501,3F,Code 3,-,"(30438969, 97755472)"
13072391,2013,Aug,4,Fire,FIRE - Fire Standby,B5,AFD,00-4212,4F,Left Blank,-,"(30134681, 97637637)"
13072399,2013,Aug,4,Fire,AUTO - Auto Fire,B4,AFD,00-2901,2F,Code 3,-,"(30211378, 97831945)"
13072407,2013,Aug,4,Fire,AUTO - Auto Fire,B3,AFD,00-2803,2F,Code 3,-,"(30419010, 97702221)"
13072530,2013,Aug,5,Fire,DUMP - Dumpster Fire,B3,AFD,00-2801,3F,Code 3,-,"(30434380, 97695154)"
13053653,2013,Jun,10,Fire,AUTO - Auto Fire,B1,AFD,00-1204,2F,Code 3,-,"(30319607, 97730291)"
13053811,2013,Jun,11,Fire,GRASS - Small Grass Fire,B3,AFD,00-2804,3F,Code 3,-,"(30400205, 97718671)"
13053823,2013,Jun,11,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30167278, 97791069)"
13053825,2013,Jun,11,Fire,AUTO - Auto Fire,B4,AFD,00-3601,2F,Code 3,-,"(30172456, 97799554)"
13053828,2013,Jun,11,Fire,AUTO - Auto Fire,B3,AFD,00-1402,2F,Code 3,-,"(30286928, 97702597)"
13053845,2013,Jun,11,Fire,BBQ - Unsafe Cooking,B2,AFD,00-3402,4F,Code 1,-,"(30460816, 97801124)"
13072617,2013,Aug,5,Fire,GRASS - Small Grass Fire,B5,AFD,00-3501,3F,Code 3,-,"(30214924, 97735288)"
13072670,2013,Aug,5,Fire,AUTO - Auto Fire,B1,AFD,00-0401,2F,Code 3,-,"(30270593, 97754442)"
13072769,2013,Aug,5,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Left Blank,-,"(30195826, 97759143)"
13072819,2013,Aug,6,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1407,4F,Code 1,-,"(30316251, 97714670)"
13072864,2013,Aug,6,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 3,-,"(30274096, 97749610)"
13072905,2013,Aug,6,Fire,ELEC - Electrical Fire,B3,AFD,00-4001,3F,Code 3,-,"(30397289, 97642720)"
13072967,2013,Aug,6,Fire,ELEC - Electrical Fire,B1,AFD,00-0202,3F,Code 3,-,"(30275343, 97733886)"
13072969,2013,Aug,6,Fire,AUTO - Auto Fire,B4,AFD,00-2005,2F,Code 3,-,"(30201798, 97784894)"
13072995,2013,Aug,6,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,-,"(30242139, 97736075)"
13072998,2013,Aug,6,Fire,TRASH - Trash Fire,B4,AFD,00-3607,3F,Code 3,-,"(30187381, 97780732)"
13073071,2013,Aug,6,Fire,BOXL- Structure Fire,B4,AFD,00-2005,1F,Code 3,-,"(30201965, 97791115)"
13073177,2013,Aug,7,Fire,TRASH - Trash Fire,B4,AFD,00-3703,3F,Code 3,-,"(30233960, 97872455)"
13073264,2013,Aug,7,Fire,AUTO - Auto Fire,B1,AFD,00-1206,2F,Code 3,-,"(30306392, 97743741)"
13073289,2013,Aug,7,Fire,AUTO - Auto Fire,B2,AFD,00-4402,2F,Code 3,-,"(30434488, 97769056)"
13053921,2013,Jun,11,Fire,AUTO - Auto Fire,B3,AFD,00-2306,2F,Code 3,-,"(30354593, 97690437)"
13053939,2013,Jun,11,Fire,GRASS - Small Grass Fire,B2,AFD,00-3103,3F,Code 3,-,"(30371658, 97785690)"
13053942,2013,Jun,11,Fire,AUTO - Auto Fire,B4,AFD,00-1707,2F,Code 3,-,"(30227179, 97761626)"
13053958,2013,Jun,11,Fire,GRASS - Small Grass Fire,B5,AFD,00-2202,3F,Code 3,-,"(30242610, 97731505)"
13053983,2013,Jun,11,Fire,TRASH - Trash Fire,B3,AFD,00-1801,3F,Code 3,-,"(30316472, 97686293)"
13053987,2013,Jun,11,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,-,"(30278002, 97706263)"
13073324,2013,Aug,7,Fire,ELEC - Electrical Fire,B4,AFD,00-2702,3F,Code 3,-,"(30229840, 97835612)"
